harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSMUSG00000091650	Apol11a	protein_coding	4	no ortholog in the table
ENSMUSG00000046899	Prl7a2	protein_coding	4	no ortholog in the table
ENSMUSG00000023093	Pate12	protein_coding	4	no ortholog in the table
ENSMUSG00000105589	Fbxw14	protein_coding	4	no ortholog in the table
ENSMUSG00000105103	Gm43191	protein_coding	4	no ortholog in the table
ENSMUSG00000105078	Vamp9	protein_coding	4	no ortholog in the table
ENSMUSG00000023140	Reg2	protein_coding	4	no ortholog in the table
ENSMUSG00000071104	Ccdc110	protein_coding	4	no ortholog in the table
ENSMUSG00000023279	Bmp15	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000059864	Or2y1g	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000060070	Defa26	protein_coding	4	no ortholog in the table
ENSMUSG00000091504	Vmn2r118	protein_coding	4	no ortholog in the table
ENSMUSG00000091472	Gm3739	protein_coding	4	no ortholog in the table
ENSMUSG00000048703	Speer4b	protein_coding	4	no ortholog in the table
ENSMUSG00000048686	Hmgb4	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000098650	Commd1b	protein_coding	4	no ortholog in the table
ENSMUSG00000091468	Vmn2r82	protein_coding	4	no ortholog in the table
ENSMUSG00000091318	Semp2l1	protein_coding	4	no ortholog in the table
ENSMUSG00000078683	Mup1	protein_coding	4	no ortholog in the table
ENSMUSG00000035177	Nlrp2	protein_coding	4	no ortholog in the table
ENSMUSG00000074440	Defa3	protein_coding	4	no ortholog in the table
ENSMUSG00000074437	Defa29	protein_coding	4	no ortholog in the table
ENSMUSG00000040065	Pfpl	protein_coding	4	no ortholog in the table
ENSMUSG00000041583	Obox6	protein_coding	4	no ortholog in the table
ENSMUSG00000090000	Ier3ip1	protein_coding	4	no ortholog in the table
ENSMUSG00000089943	Ugt1a5	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029679	Hyal6	protein_coding	4	no ortholog in the table
ENSMUSG00000079180	Mptx2	protein_coding	4	no ortholog in the table
ENSMUSG00000003505	Psg18	protein_coding	4	no ortholog in the table
ENSMUSG00000024729	Ms4a20	protein_coding	4	no ortholog in the table
ENSMUSG00000099762	Gm21149	protein_coding	4	no ortholog in the table
ENSMUSG00000024857	Cabp2	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000034031	Ccdc182	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000067998	Bpifb9a	protein_coding	4	no ortholog in the table
ENSMUSG00000067919	Rex2	protein_coding	4	no ortholog in the table
ENSMUSG00000024571	Naa12	protein_coding	4	no ortholog in the table
ENSMUSG00000100505	Gm13283	protein_coding	4	no ortholog in the table
ENSMUSG00000046881	Or1ab2	protein_coding	4	no ortholog in the table
ENSMUSG00000046828	Mettl21e	protein_coding	4	no ortholog in the table
ENSMUSG00000058523	Mup5	protein_coding	4	no ortholog in the table
ENSMUSG00000064063	BC048507	protein_coding	4	no ortholog in the table
ENSMUSG00000074359	Psg23	protein_coding	4	no ortholog in the table
ENSMUSG00000090202	4930503B20Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000029564	4930519G04Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000063971	Krt88	protein_coding	4	no ortholog in the table
ENSMUSG00000063953	Amd2	protein_coding	4	no ortholog in the table
ENSMUSG00000034555	Tex16	protein_coding	4	no ortholog in the table
ENSMUSG00000013353	Siglecl2	protein_coding	4	no ortholog in the table
ENSMUSG00000053624	Gykl1	protein_coding	4	no ortholog in the table
ENSMUSG00000078880	Gm14308	protein_coding	4	no ortholog in the table
ENSMUSG00000078879	Zfp973	protein_coding	4	no ortholog in the table
ENSMUSG00000078872	Gm14401	protein_coding	4	no ortholog in the table
ENSMUSG00000091034	Scpppq1	protein_coding	4	no ortholog in the table
ENSMUSG00000048994	H2al3	protein_coding	4	no ortholog in the table
ENSMUSG00000024171	Prss28	protein_coding	4	no ortholog in the table
ENSMUSG00000102439	Flg	protein_coding	4	no ortholog in the table
ENSMUSG00000101315	Krtap28-13	protein_coding	4	no ortholog in the table
ENSMUSG00000001168	Oas1h	protein_coding	4	no ortholog in the table
ENSMUSG00000058927	Gm10053	protein_coding	4	no ortholog in the table
ENSMUSG00000034359	Skint2	protein_coding	4	no ortholog in the table
ENSMUSG00000090714	Zscan4d	protein_coding	4	no ortholog in the table
ENSMUSG00000029112	Nkx1-1	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000090451	Gm6133	protein_coding	4	no ortholog in the table
ENSMUSG00000079007	Tcl1b4	protein_coding	4	no ortholog in the table
ENSMUSG00000079003	Samd1	protein_coding	4	no ortholog in the table
ENSMUSG00000078998	Bpifa6	protein_coding	4	no ortholog in the table
ENSMUSG00000085486	Ccdc200	protein_coding	4	no ortholog in the table
ENSMUSG00000021440	Cts7	protein_coding	4	no ortholog in the table
ENSMUSG00000121803	Taf7l2	protein_coding	4	no ortholog in the table
ENSMUSG00000121790	2310069G16Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000021763	Cspg4b	protein_coding	4	no ortholog in the table
ENSMUSG00000095724	Eif1ad19	protein_coding	4	no ortholog in the table
ENSMUSG00000045174	Amer3	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
MGI:1920383	3110021N24Rik	protein_coding	4	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:1321091	Klra12	protein_coding	4	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:1316661	Vmn2r122	protein_coding	4	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000062818	Vmn1r51	protein_coding	3	no ortholog in the table
ENSMUSG00001074846	Iqcf3	protein_coding	3	no ortholog in the table
MGI:3704234	Gm10306	protein_coding	3	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000062527	Or10j27	protein_coding	3	no ortholog in the table
ENSMUSG00000096023	Gm3542	protein_coding	3	no ortholog in the table
ENSMUSG00000019867	Gje1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000047995	Cypt4	protein_coding	3	no ortholog in the table
ENSMUSG00000047980	Pate5	protein_coding	3	no ortholog in the table
ENSMUSG00000070489	4930527J03Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000070425	Xntrpc	protein_coding	3	no ortholog in the table
ENSMUSG00000095975	Cphx1	protein_coding	3	no ortholog in the table
ENSMUSG00000116930	Gm49711	protein_coding	3	no ortholog in the table
ENSMUSG00000044084	Spem2	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000072575	Eddm3b	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029268	Ugt2a2	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000046717	Igbp1b	protein_coding	3	no ortholog in the table
ENSMUSG00000041255	Tmco5b	protein_coding	3	no ortholog in the table
ENSMUSG00000102091	Or5m9	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000101337	Dnah7c	protein_coding	3	no ortholog in the table
ENSMUSG00000059043	Or2c1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000040901	Kcnk18	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000040514	Tex47	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000040601	Nlrp4a	protein_coding	3	no ortholog in the table
ENSMUSG00000059031	Or5p58	protein_coding	3	no ortholog in the table
ENSMUSG00000059343	Aldoart1	protein_coding	3	no ortholog in the table
ENSMUSG00000078940	Wfdc11	protein_coding	3	no ortholog in the table
ENSMUSG00000046652	Tas2r143	protein_coding	3	no ortholog in the table
ENSMUSG00000078903	Gm14391	protein_coding	3	no ortholog in the table
ENSMUSG00000090762	Vmn2r56	protein_coding	3	no ortholog in the table
ENSMUSG00000053593	Fate1	protein_coding	3	no ortholog in the table
ENSMUSG00000078889	Gm14288	protein_coding	3	no ortholog in the table
ENSMUSG00000078869	Zfp1010	protein_coding	3	no ortholog in the table
ENSMUSG00000090949	Vmn2r77	protein_coding	3	no ortholog in the table
ENSMUSG00000090874	Or4n4b	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000048766	Skint10	protein_coding	3	no ortholog in the table
ENSMUSG00000048919	Or2aa1	protein_coding	3	no ortholog in the table
ENSMUSG00000048996	Or1f12	protein_coding	3	no ortholog in the table
ENSMUSG00000073971	Or52m1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000073907	Or56b35	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000041566	Tssk1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000018595	Glra4	protein_coding	3	no ortholog in the table
ENSMUSG00000100838	Gm29094	protein_coding	3	no ortholog in the table
ENSMUSG00000024532	1700034E13Rik	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000100200	H2al1m	protein_coding	3	no ortholog in the table
ENSMUSG00000046974	Timd6	protein_coding	3	no ortholog in the table
ENSMUSG00000007209	Ceacam9	protein_coding	3	no ortholog in the table
ENSMUSG00000090129	Or10ad1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029437	Il31	protein_coding	3	no ortholog in the table
ENSMUSG00000014104	Sval2	protein_coding	3	no ortholog in the table
ENSMUSG00000053729	Spinkl	protein_coding	3	no ortholog in the table
ENSMUSG00000091129	Iqcf6	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000034689	Ccdc202	protein_coding	3	no ortholog in the table
ENSMUSG00000040495	Chrm4	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000099579	1700120K04Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000099518	Gm13275	protein_coding	3	no ortholog in the table
ENSMUSG00000041399	1700013G24Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000079058	Adam34	protein_coding	3	no ortholog in the table
ENSMUSG00000067996	Bpifb9b	protein_coding	3	no ortholog in the table
ENSMUSG00000018196	Glrx2	protein_coding	3	no ortholog in the table
ENSMUSG00000098140	Gm26938	protein_coding	3	no ortholog in the table
ENSMUSG00000099481	Xndc1	protein_coding	3	no ortholog in the table
ENSMUSG00000039775	Defb3	protein_coding	3	no ortholog in the table
ENSMUSG00000069971	4933402J07Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000028784	Spocd1	protein_coding	3	no ortholog in the table
ENSMUSG00000000381	Wap	protein_coding	3	no ortholog in the table
ENSMUSG00000074439	Defa5	protein_coding	3	no ortholog in the table
ENSMUSG00000074377	Sult2a4	protein_coding	3	no ortholog in the table
ENSMUSG00000089942	Pira2	protein_coding	3	no ortholog in the table
ENSMUSG00000073786	Krtap5-21	protein_coding	3	no ortholog in the table
ENSMUSG00000073774	Kncn	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000073768	Or10ak16	protein_coding	3	no ortholog in the table
ENSMUSG00000049560	Defb20	protein_coding	3	no ortholog in the table
ENSMUSG00000067700	Gm5862	protein_coding	3	no ortholog in the table
ENSMUSG00000091617	Gm3752	protein_coding	3	no ortholog in the table
ENSMUSG00000028520	4921539E11Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000091679	Vmn2r96	protein_coding	3	no ortholog in the table
ENSMUSG00000073730	Ppp1r14bl	protein_coding	3	no ortholog in the table
ENSMUSG00000041805	Pramel1	protein_coding	3	no ortholog in the table
ENSMUSG00000091497	Mageb11	protein_coding	3	no ortholog in the table
ENSMUSG00000078675	Mup16	protein_coding	3	no ortholog in the table
ENSMUSG00000078674	Mup18	protein_coding	3	no ortholog in the table
ENSMUSG00000073458	Smok2a	protein_coding	3	no ortholog in the table
ENSMUSG00000047014	Catsperb	protein_coding	3	no ortholog in the table
ENSMUSG00000074443	Defa22	protein_coding	3	no ortholog in the table
ENSMUSG00000057977	Skint11	protein_coding	3	no ortholog in the table
ENSMUSG00000058028	Zscan5b	protein_coding	3	no ortholog in the table
ENSMUSG00000092019	Eif1ad6	protein_coding	3	no ortholog in the table
ENSMUSG00000078593	P3r3urf	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000063715	Or6c69	protein_coding	3	no ortholog in the table
ENSMUSG00000079112	Fam90a1a	protein_coding	3	no ortholog in the table
ENSMUSG00000089773	Skint1	protein_coding	3	no ortholog in the table
ENSMUSG00000049214	Skint7	protein_coding	3	no ortholog in the table
ENSMUSG00000049548	Krt82	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000052469	Tcp10c	protein_coding	3	no ortholog in the table
ENSMUSG00000057439	Kir3dl2	protein_coding	3	no ortholog in the table
ENSMUSG00000057674	Krtap2-22	protein_coding	3	no ortholog in the table
ENSMUSG00000092216	Gm19345	protein_coding	3	no ortholog in the table
ENSMUSG00000028287	1700009N14Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000074593	Spint5	protein_coding	3	no ortholog in the table
ENSMUSG00000074527	Gm14296	protein_coding	3	no ortholog in the table
ENSMUSG00000068009	Bpifb6	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000107180	Gm43638	protein_coding	3	no ortholog in the table
ENSMUSG00000107023	Gm42715	protein_coding	3	no ortholog in the table
ENSMUSG00000042165	Adrm1b	protein_coding	3	no ortholog in the table
ENSMUSG00000073471	Rsph3a	protein_coding	3	no ortholog in the table
ENSMUSG00000039540	4921524L21Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000074502	Ubtfl1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074447	Defa21	protein_coding	3	no ortholog in the table
ENSMUSG00000097638	Carlr	protein_coding	3	no ortholog in the table
ENSMUSG00000036521	Scgb2b2	protein_coding	3	no ortholog in the table
ENSMUSG00000092519	Actl9	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000092356	Gm20532	protein_coding	3	no ortholog in the table
ENSMUSG00000045989	4930451I11Rik	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000017922	Prl3c1	protein_coding	3	no ortholog in the table
ENSMUSG00000079362	Gm43302	protein_coding	3	no ortholog in the table
ENSMUSG00000032987	Or8s8	protein_coding	3	no ortholog in the table
ENSMUSG00000049902	4921517D22Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000057195	Ceacam13	protein_coding	3	no ortholog in the table
ENSMUSG00000074596	Spint3	protein_coding	3	no ortholog in the table
ENSMUSG00000048398	Lgalsl2	protein_coding	3	no ortholog in the table
ENSMUSG00000048500	Defb15	protein_coding	3	no ortholog in the table
ENSMUSG00000047253	Krtap1-5	protein_coding	3	no ortholog in the table
ENSMUSG00000108622	Gm36864	protein_coding	3	no ortholog in the table
ENSMUSG00000108398	Gm30191	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000060491	4930522H14Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000060685	Fthl17c	protein_coding	3	no ortholog in the table
ENSMUSG00000060878	Or10v1	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000072945	Ripply1	protein_coding	3	no ortholog in the table
ENSMUSG00000109510	Gm42417	protein_coding	3	no ortholog in the table
ENSMUSG00000038883	Prl3a1	protein_coding	3	no ortholog in the table
ENSMUSG00000075610	Tmem92	protein_coding	3	no ortholog in the table
ENSMUSG00000094053	Scgb2b7	protein_coding	3	no ortholog in the table
ENSMUSG00000093916	Gm379	protein_coding	3	no ortholog in the table
ENSMUSG00000093847	Eif1ad15	protein_coding	3	no ortholog in the table
ENSMUSG00000109156	Gm45194	protein_coding	3	no ortholog in the table
ENSMUSG00000030373	Psg28	protein_coding	3	no ortholog in the table
ENSMUSG00000074871	Ctsm	protein_coding	3	no ortholog in the table
ENSMUSG00000056592	Zfp175	protein_coding	3	no ortholog in the table
ENSMUSG00000047390	Defb9	protein_coding	3	no ortholog in the table
ENSMUSG00000054666	Or10h28	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000054746	Abca15	protein_coding	3	no ortholog in the table
ENSMUSG00000054890	Or2b7	protein_coding	3	no ortholog in the table
ENSMUSG00000055033	Or6k2	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000109739	Gm17949	protein_coding	3	no ortholog in the table
ENSMUSG00000109713	Pvrig	protein_coding	3	no ortholog in the table
ENSMUSG00000068259	Or9a7	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000073069	Mageb2	protein_coding	3	no ortholog in the table
ENSMUSG00000026882	4930568D16Rik	protein_coding	3	no ortholog in the table
ENSMUSG00000038651	Sycp2l	protein_coding	3	no ortholog in the table
ENSMUSG00000056300	Zfp981	protein_coding	3	no ortholog in the table
ENSMUSG00000066273	Or51a39	protein_coding	3	no ortholog in the table
ENSMUSG00000094590	Gm3629	protein_coding	3	no ortholog in the table
ENSMUSG00000094584	Ms4a18	protein_coding	3	no ortholog in the table
ENSMUSG00000094531	Or52e8	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000094445	Ccdc179	protein_coding	3	no ortholog in the table
ENSMUSG00000027880	Slc25a54	protein_coding	3	no ortholog in the table
ENSMUSG00000050089	Akap4	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000026336	Slco6d1	protein_coding	3	no ortholog in the table
ENSMUSG00000094978	Scgb1b20	protein_coding	3	no ortholog in the table
ENSMUSG00000095300	Spata31e3	protein_coding	3	no ortholog in the table
ENSMUSG00000095257	Scgb1b3	protein_coding	3	no ortholog in the table
ENSMUSG00000095104	Esp15	protein_coding	3	no ortholog in the table
ENSMUSG00000068437	Or4k15b	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000068341	Reg3d	protein_coding	3	no ortholog in the table
ENSMUSG00000051936	Prss58	protein_coding	3	ortholog(s) exist but none is in the other vocabulary
